class,motion,0
referee,1.6295362498662243,8
referee,1.3287918090820312,8
referee,0.2349951959425403,8
referee,0.8416257916074811,8
referee,2.1453657150268555,8
referee,0.8283333248562283,8
referee,0.13550522748161764,8
host,2.747222900390625,7
host,2.228373718261719,7
host,0.735807849514869,7
host,0.38912439346313477,7
host,3.1436086801382213,7
host,2.3619413984582778,7
host,1.4711666354885349,7
dissolve,0.9760624054939516,10
dissolve,0.6513098354997306,10
dissolve,1.487225850423177,10
dissolve,0.23697312672932944,10
dissolve,3.033848353794643,10
dissolve,1.0130075525354456,10
dissolve,1.3402582482446599,10
dissolve,1.5114624348092587,10
dissolve,1.162040396912457,10
dissolve,1.734199623008827,10
interesting,3.5341378488848285,9
interesting,3.0528096166150323,9
interesting,3.3405951297644414,9
interesting,3.574170546098189,9
interesting,1.6191253662109375,9
interesting,2.0810546875,9
interesting,2.836840057373047,9
interesting,3.2150165105270125,9
interesting,1.926113376369724,9
expensive,1.5175357197606287,13
expensive,0.83544921875,13
expensive,2.5587160184785915,13
expensive,3.7298943014705883,13
expensive,1.9653057229929958,13
expensive,1.3504344798900463,13
expensive,2.888121574155746,13
expensive,2.591462925502232,13
expensive,1.5120724572075739,13
expensive,2.3104110293918185,13
expensive,1.569631436975991,13
expensive,2.8246064362702548,13
expensive,1.2890143300972732,13
old,0.5559613263165509,16
old,1.7753441220238095,16
old,1.9229603556843546,16
old,1.544976275900136,16
old,1.0244185014204545,16
old,1.8162221272786458,16
old,1.1174954866108142,16
old,1.5550782680511475,16
old,1.612091314597208,16
old,1.3662020169771634,16
old,1.8924909738393931,16
old,1.6810730828179254,16
old,0.4736181295142983,16
old,1.1591051541841948,16
old,1.5439334445529513,16
old,1.88013522907839,16
hat,1.0680472634055398,20
hat,1.1896959271347314,20
hat,1.4610202283744353,20
hat,1.5449329054499248,20
hat,2.1367703606100643,20
hat,2.5337202742293075,20
hat,0.4810426773563508,20
hat,0.6478808720906576,20
hat,1.4681007122171337,20
hat,0.4713888901930589,20
hat,1.4573331979604869,20
hat,1.5612598765980115,20
hat,1.673018253210819,20
hat,1.6477438119741588,20
hat,1.788116455078125,20
hat,0.3289828830295139,20
hat,1.6072396522711132,20
hat,1.3914152051581712,20
hat,1.916375732421875,20
hat,1.7986748736837637,20
program,1.8945819402145128,11
program,0.5703104380014781,11
program,2.090742492675781,11
program,2.5176247610172755,11
program,2.58863156340843,11
program,1.6319033974095394,11
program,1.808929204940796,11
program,1.588791741265191,11
program,1.2163833990329649,11
program,2.996660554007198,11
program,3.2435404459635415,11
wake up,1.7793489896334134,8
wake up,2.9618937174479165,8
wake up,1.529868747877038,8
wake up,2.6400067729334675,8
wake up,0.1626049041748047,8
wake up,2.0176254084080827,8
wake up,0.6388059343610492,8
wake up,2.6962539672851564,8
list,0.7120061601911273,16
list,1.6169065475463866,16
list,0.514166514078776,16
list,1.04417645489728,16
list,2.3489936622413428,16
list,2.9460301053696782,16
list,0.6454452514648438,16
list,2.705740941713934,16
list,1.8666119295008041,16
list,2.8409076765471815,16
list,2.4808744034677184,16
list,1.2589903135557432,16
list,1.4262351989746094,16
list,2.940379832050588,16
list,3.2320009119370403,16
list,2.6808233822093293,16
skeleton,1.013305171843498,9
skeleton,0.5118299211774554,9
skeleton,2.839445634321733,9
skeleton,3.3425540924072266,9
skeleton,0.15769920349121094,9
skeleton,1.7604108788501258,9
skeleton,3.6427154541015625,9
skeleton,1.7769800821940105,9
skeleton,1.7994139298148777,9
interest,2.430523157119751,15
interest,1.1191050211588542,15
interest,1.934442138671875,15
interest,2.3028186998869242,15
interest,1.8368436639959163,15
interest,0.6299692789713541,15
interest,1.191009521484375,15
interest,0.9553878784179688,15
interest,1.1220962222259823,15
interest,1.4481014895748783,15
interest,1.9378511982579385,15
interest,1.614756084623791,15
interest,1.4903581836555577,15
interest,1.8950183868408204,15
interest,1.8134630839029948,15
no,1.0519835059322529,22
no,0.6108344684947621,22
no,2.4838053385416665,22
no,1.02096450537966,22
no,1.225034747207374,22
no,0.9895037696475074,22
no,1.400626700265067,22
no,1.183905299705795,22
no,1.6276832476054153,22
no,1.1265466078272406,22
no,1.657600734544837,22
no,1.086720830743963,22
no,0.5982324105721933,22
no,0.9960008101029829,22
no,1.6177058433418843,22
no,3.9255115674889605,22
no,0.665576831714527,22
no,0.5988240559895833,22
no,2.4991822854066505,22
no,1.3197197914123535,22
no,0.3935038248697917,22
no,0.13428531475921177,22
pepper,0.5741648356119792,13
pepper,1.558307902018229,13
pepper,2.058691750110035,13
pepper,3.0625735196200283,13
pepper,2.435791015625,13
pepper,2.572206974029541,13
pepper,2.4043023681640623,13
pepper,0.900166469337666,13
pepper,0.3668063693576389,13
pepper,1.0379234660755505,13
pepper,1.2034543960813493,13
pepper,1.6239368732158954,13
pepper,1.8006431579589843,13
far,1.8322012213212024,16
far,1.0599170363092998,16
far,3.3856014675564237,16
far,0.4697175867417279,16
far,0.7675788347111192,16
far,2.7077713012695312,16
far,2.725238482157389,16
far,2.1552807351817256,16
far,2.9209821296460703,16
far,1.9837378830206198,16
far,1.5814805030822754,16
far,1.155960963322566,16
far,2.3718304550438596,16
far,4.503743352116765,16
far,3.249210480720766,16
far,1.5681138958847314,16
hate,0.9660011574074074,11
hate,1.8544235229492188,11
hate,2.1010209468373082,11
hate,1.7605472140842013,11
hate,2.2852273058535446,11
hate,1.5777177077073317,11
hate,1.410394355432311,11
hate,1.772824181450738,11
hate,2.4408302307128906,11
hate,0.38257904052734376,11
hate,1.8442411261089777,11
captain,2.099484510824714,7
captain,2.1137286978708185,7
captain,0.4622715541294643,7
captain,1.0590084075927735,7
captain,2.0741085476345487,7
captain,1.1066991632634944,7
captain,1.7988130357530383,7
library,0.6877695331136688,12
library,1.4026196538185587,12
library,2.2651242342862217,12
library,1.8590540810236855,12
library,1.833158899526127,12
library,2.8962755079393263,12
library,1.196597900390625,12
library,1.233942333020662,12
library,2.785858154296875,12
library,2.2450538048377404,12
library,0.4134482106854839,12
library,1.5735758586102222,12
expert,0.3712627704326923,11
expert,3.7096950824444113,11
expert,3.295860959772478,11
expert,3.465020986703726,11
expert,3.5457574753534224,11
expert,0.9362873386692356,11
expert,1.4604454040527344,11
expert,0.40225292387462797,11
expert,1.1877132415771485,11
expert,0.9066212972005209,11
expert,2.9398483055225317,11
thermometer,2.342739220821496,9
thermometer,1.526263916015625,9
thermometer,0.5971227010091146,9
thermometer,0.22806599934895833,9
thermometer,1.5123322860054347,9
thermometer,1.8977521623883928,9
thermometer,0.36471396998355265,9
thermometer,2.0602634974888394,9
thermometer,1.7726997606682056,9
refer,1.7873703806023848,8
refer,0.5113969690659467,8
refer,1.800201416015625,8
refer,2.73367216149155,8
refer,3.032799556337554,8
refer,3.0320550167199336,8
refer,1.6400595651545995,8
refer,0.3007654462541853,8
wear,1.6305696759905135,10
wear,1.1819966634114583,10
wear,0.3477680295012718,10
wear,1.44102313067462,10
wear,1.1850809446522887,10
wear,2.04847763523911,10
wear,2.7620641920301647,10
wear,1.7857738893423507,10
wear,4.014103698730469,10
wear,0.35182335263206843,10
possible,0.7488374452333193,13
possible,0.74161376953125,13
possible,2.2981096234237937,13
possible,0.6848218964367379,13
possible,1.0157977688697077,13
possible,1.078230963812934,13
possible,4.130559648786273,13
possible,1.4185301951872997,13
possible,0.6610161367088857,13
possible,0.2507022221883138,13
possible,1.6338222210223858,13
possible,2.994283235990084,13
possible,1.4147381252712674,13
believe,1.7126988652926773,13
believe,1.6782035827636719,13
believe,2.2729908776661705,13
believe,1.2254341422737418,13
believe,2.25186644660102,13
believe,0.643801100710605,13
believe,2.1295122666792436,13
believe,3.035024588448661,13
believe,3.2923052238695547,13
believe,1.742327372233073,13
believe,3.1027776879000375,13
believe,0.7823870976765951,13
believe,1.734037126813616,13
precise,0.5107013599292652,7
precise,3.0729012489318848,7
precise,1.15741045916522,7
precise,3.9063722914543706,7
precise,2.1220187483162714,7
precise,2.9141065157376804,7
precise,1.458520972210428,7
tiptoe,1.9949088025448927,9
tiptoe,2.279112738531989,9
tiptoe,1.4116388136340725,9
tiptoe,1.8676363188644935,9
tiptoe,1.1614326900906033,9
tiptoe,0.4674450599983947,9
tiptoe,1.195559285481771,9
tiptoe,1.9747260411580403,9
tiptoe,2.1195950941606,9
horse,1.5289363861083984,11
horse,1.3781453912908381,11
horse,0.3527415593465169,11
horse,1.2852374066363323,11
horse,1.6412974766322546,11
horse,1.3038878007368608,11
horse,1.1605982993965718,11
horse,2.5452488490513394,11
horse,0.3330535888671875,11
horse,1.0172389637340198,11
horse,0.9032106141786318,11
explain,2.3060901783130787,13
explain,3.8644873675178077,13
explain,0.7683667552714445,13
explain,3.0997894287109373,13
explain,1.486928939819336,13
explain,1.3013769920836105,13
explain,1.2411275227864584,13
explain,1.2603435072787972,13
explain,1.2603435072787972,13
explain,1.475122173180741,13
explain,2.1868039911443535,13
explain,1.704083278261382,13
explain,0.42024731991895986,13
book,1.9257456461588542,40
book,1.6296610646433645,40
book,1.9429145481275476,40
book,1.7643878643329327,40
book,1.7565018790108817,40
book,1.6917713020421281,40
book,1.770650915197424,40
book,1.8000639210576597,40
book,1.750605522831784,40
book,1.997140275671127,40
book,1.8746050253681752,40
book,1.9762016222314926,40
book,1.7611801559860643,40
book,1.857838529698989,40
book,1.5202285923908667,40
book,1.336121343797253,40
book,1.4171536094263981,40
book,2.712108866373698,40
book,1.6647219774199695,40
book,1.6948585039303627,40
book,1.3206112249110773,40
book,0.8186171682257402,40
book,1.51586681863536,40
book,0.908572260538737,40
book,2.064545404343378,40
book,2.1569940778944225,40
book,2.713975429534912,40
book,2.5226153205422794,40
book,1.1396658540976168,40
book,1.5238400591098196,40
book,3.001604998553241,40
book,1.7499871632409474,40
book,1.396165735581342,40
book,0.7678569636932792,40
book,1.5470518814890009,40
book,1.5454063844145014,40
book,1.9280921780333227,40
book,1.9511970697447312,40
book,1.8602126626407398,40
book,0.40565919876098633,40
belief,0.643801100710605,8
belief,3.1027776879000375,8
belief,3.035024588448661,8
belief,3.2923052238695547,8
belief,0.9174823499705693,8
belief,1.6455130577087402,8
belief,1.0464418089234984,8
belief,3.275081511466734,8
bee,0.8566693200005425,9
bee,0.8396964073181152,9
bee,1.9166546383419552,9
bee,1.6390286149649784,9
bee,2.458172389439174,9
bee,1.022757575625465,9
bee,1.4838448264382103,9
bee,0.5148111117088189,9
bee,1.833512232853816,9
flower,1.2849960327148438,14
flower,0.983087158203125,14
flower,1.2882714209618507,14
flower,1.8559491557459677,14
flower,0.2109365463256836,14
flower,1.5807188710858744,14
flower,2.4413800048828125,14
flower,1.5688570926063938,14
flower,1.47796630859375,14
flower,0.538092295328776,14
flower,0.7403951574254919,14
flower,2.348969268798828,14
flower,2.3707421485413898,14
flower,2.7332066127232144,14
another,2.040501912434896,9
another,1.5565711864526721,9
another,2.787219127976751,9
another,1.643170957212095,9
another,0.9139640561995968,9
another,0.7259594952618634,9
another,2.0426437702584774,9
another,1.2201773699592142,9
another,0.45784468877883183,9
gasoline,1.5580509440104167,8
gasoline,2.772697085425967,8
gasoline,1.5713467355501853,8
gasoline,3.6089955314261015,8
gasoline,1.1630712438512731,8
gasoline,0.769608900282118,8
gasoline,2.4120558726636667,8
gasoline,2.5418924184945912,8
share,2.5467989095052084,16
share,3.089623661364539,16
share,1.8305980403248856,16
share,1.7960361735026042,16
share,2.5467989095052084,16
share,1.988288799085115,16
share,1.0097951022061435,16
share,3.4586857882413,16
share,0.6903001501205119,16
share,3.1907730102539062,16
share,1.1688703809465681,16
share,0.24723528016288326,16
share,2.210459108705874,16
share,3.509002176920573,16
share,2.72950582301363,16
share,2.2781774217837323,16
champion,2.4233254210589683,14
champion,0.6439468796188766,14
champion,3.639502843221029,14
champion,3.539154052734375,14
champion,1.8423153746361827,14
champion,2.9465117277922452,14
champion,4.093608601888021,14
champion,1.3215015552662037,14
champion,3.7135025949189155,14
champion,1.6644085091604313,14
champion,3.3687308175223216,14
champion,2.7369284629821777,14
champion,4.678017207554409,14
champion,0.5983410346798781,14
africa,0.7138900756835938,18
africa,2.8333715322066326,18
africa,1.327063543146307,18
africa,0.8848008375901443,18
africa,2.8955307006835938,18
africa,3.0189541232201362,18
africa,1.6880144755045572,18
africa,1.7012619390720274,18
africa,0.5755092962001397,18
africa,2.358160203503024,18
africa,2.286311201615767,18
africa,0.5144455368454391,18
africa,1.2977073561977333,18
africa,1.3537792878992416,18
africa,0.9993805230832568,18
africa,1.8226739132043086,18
africa,1.3958921432495117,18
africa,2.2130763970532463,18
yesterday,1.334332784016927,17
yesterday,0.6797629616477273,17
yesterday,2.8414929297662552,17
yesterday,1.7761267685308688,17
yesterday,1.215609073638916,17
yesterday,1.1874100656220408,17
yesterday,1.7882369773975317,17
yesterday,1.1902904163707386,17
yesterday,2.6345292760970747,17
yesterday,1.4148947633342979,17
yesterday,1.1438457782451923,17
yesterday,0.7222740173339843,17
yesterday,1.1309410377785012,17
yesterday,0.6992360628568209,17
yesterday,2.3919511017975985,17
yesterday,1.3565640656844429,17
yesterday,0.35855289927700107,17
brother,2.1508213788613504,17
brother,1.8431365401656539,17
brother,1.0758154732840401,17
brother,1.9438069661458333,17
brother,2.267967537657855,17
brother,1.6950596736027643,17
brother,1.8753033592587425,17
brother,1.2715624295748198,17
brother,3.6186617131818806,17
brother,1.4299048854880136,17
brother,3.024409660926232,17
brother,1.7481077194213868,17
brother,1.3574441938257928,17
brother,1.912412370954241,17
brother,2.8958565316549163,17
brother,2.2748184204101562,17
brother,2.9356849866035657,17
judge,1.0610016223996184,9
judge,1.8173628307524181,9
judge,3.2457851487763074,9
judge,0.38303476009728776,9
judge,0.9605225863522047,9
judge,2.0873489379882812,9
judge,1.0703958910565043,9
judge,1.3911590576171875,9
judge,1.9954932490481605,9
percent,0.9939979347022804,9
percent,1.9782528347439237,9
percent,1.5359822591145833,9
percent,2.372362576998197,9
percent,1.2565968831380208,9
percent,0.38411808013916016,9
percent,1.713372689706308,9
percent,2.6622799960049717,9
percent,3.3628847801079185,9
india,1.2892350313956278,10
india,2.20636201240647,10
india,1.0618679523468018,10
india,0.3645450047084263,10
india,2.814323902130127,10
india,0.5907674718786169,10
india,0.39507338579963236,10
india,0.5034956755461516,10
india,1.3172176730248235,10
india,2.917059476258325,10
from,0.5781410835884713,13
from,2.591281328044954,13
from,1.1645516289605036,13
from,3.171292986188616,13
from,2.309303162589906,13
from,0.916642280474101,13
from,1.197582059693568,13
from,0.21316280880489866,13
from,1.5876649983723958,13
from,2.411854969371449,13
from,2.458818054199219,13
from,1.1950984922777705,13
from,1.260315137031751,13
either,1.9652816772460937,7
either,1.374658898462223,7
either,0.1769656226748512,7
either,0.7658932025615985,7
either,2.515719346597161,7
either,2.1717400801809212,7
either,0.25869668496621623,7
listen,0.15905071440197172,11
listen,3.0367110522825325,11
listen,2.3540577607996322,11
listen,0.9189859390258789,11
listen,1.2913756788822643,11
listen,1.3240529014950706,11
listen,0.8065171418366609,11
listen,1.3240529014950706,11
listen,1.515668969405325,11
listen,1.7398981554754849,11
listen,0.47292943154611894,11
anyway,0.9118177994437839,7
anyway,3.615817780190326,7
anyway,1.6567095075334821,7
anyway,3.3183603922526044,7
anyway,2.564092000325521,7
anyway,2.134582949356294,7
anyway,0.5015532175699869,7
line,3.391634918922602,10
line,0.5704017407966383,10
line,1.3513476053873699,10
line,0.6206580628740027,10
line,1.5523093894675926,10
line,1.4954427083333333,10
line,2.547146037473517,10
line,2.0361535059262628,10
line,1.3676319122314453,10
line,2.2114692510560503,10
positive,0.20774272843903185,9
positive,1.2831304640997023,9
positive,1.7138789250300481,9
positive,1.0941849418308425,9
positive,2.5286458333333335,9
positive,0.5230133056640625,9
positive,2.852635701497396,9
positive,1.1509883587176983,9
positive,1.4968253357769692,9
winter,4.596968587239584,10
winter,3.6301469474003234,10
winter,1.9826435592939269,10
winter,1.1795004139775815,10
winter,3.2921167661065924,10
winter,1.3469536725212545,10
winter,2.160597624602141,10
winter,3.647797107696533,10
winter,0.9511667887369791,10
winter,0.3491231880935968,10
tired,2.0122551254079313,16
tired,1.5474713777240954,16
tired,1.280953018753617,16
tired,2.4976302252875433,16
tired,1.664905971950955,16
tired,1.865934099469866,16
tired,3.2774456569126675,16
tired,2.284956221147017,16
tired,2.2458308485687755,16
tired,1.5356698608398438,16
tired,0.3787781179767765,16
tired,1.7881156519839638,16
tired,1.9375441414969308,16
tired,1.7293434602668487,16
tired,2.3832981109619142,16
tired,1.9303854135366587,16
try,2.103367805480957,10
try,0.8960090919777199,10
try,1.8021058113344255,10
try,0.30899295291385137,10
try,1.171531345533288,10
try,0.7285301484257342,10
try,2.1202989366319445,10
try,1.6185196277707121,10
try,0.8107034968233656,10
try,2.6918957617975052,10
comb,1.225734329223633,11
comb,0.3067979999617034,11
comb,1.536020481840093,11
comb,2.9488867334572664,11
comb,3.1570235032301683,11
comb,1.1700753106011286,11
comb,0.6280608481549202,11
comb,3.1485154893663196,11
comb,1.5255109001608456,11
comb,0.983289043719952,11
comb,2.9776682535807293,11
movie,1.5911253242082493,17
movie,1.879439916366186,17
movie,1.5795191714638157,17
movie,1.803919090414947,17
movie,1.2848753356933593,17
movie,3.599495858857126,17
movie,2.3407886028289795,17
movie,2.341095624651228,17
movie,2.0099069970285792,17
movie,0.28195631239149305,17
movie,1.2661833512155634,17
movie,2.2353716620083515,17
movie,2.7784716288248696,17
movie,0.9413134600665118,17
movie,0.9700388025354456,17
movie,1.3414448795155582,17
movie,1.859411656171426,17
sign,2.1579918696962554,15
sign,3.1183892526934223,15
sign,1.4714508056640625,15
sign,1.6309334891183036,15
sign,1.6766264840458216,15
sign,0.9709762978342782,15
sign,3.102054172092014,15
sign,4.007504896684126,15
sign,1.7295900455191116,15
sign,2.1811182257834445,15
sign,2.712610505756579,15
sign,2.5443555487961067,15
sign,2.472231874371519,15
sign,1.5364281953270755,15
sign,2.472231874371519,15
nice,1.8024967193603516,14
nice,1.231557846069336,14
nice,1.3642018077137705,14
nice,0.9074810640311536,14
nice,0.17756271362304688,14
nice,1.5241998743127894,14
nice,1.2690066826052782,14
nice,1.7984452681107954,14
nice,1.0483835660494292,14
nice,2.143961126154119,14
nice,1.7193479900118671,14
nice,0.7489089965820312,14
nice,3.057201244212963,14
nice,3.0504430654097576,14
ear,1.8251852308000838,13
ear,0.49511032104492186,13
ear,1.5622352393897805,13
ear,1.6976509905875998,13
ear,1.0901231362786092,13
ear,1.733676040381716,13
ear,0.1662837101862981,13
ear,3.0878654613829495,13
ear,1.1326045445033481,13
ear,2.001013437906901,13
ear,0.8161819458007813,13
ear,1.5827097078649008,13
ear,0.9099234121817129,13
thick,0.6105996268136161,8
thick,1.8304398854573567,8
thick,1.3078567150027254,8
thick,3.0291337638065734,8
thick,2.2656880696614583,8
thick,2.0643203170211226,8
thick,1.505066190447126,8
thick,1.618906049586054,8
owl,2.853287067819149,8
owl,2.531776314351096,8
owl,1.8869317861703725,8
owl,3.90112542046441,8
owl,3.680788981119792,8
owl,2.689649141751803,8
owl,2.0694780193391393,8
owl,0.3623202454810049,8
independent,1.4469445633561644,11
independent,2.7667195246769833,11
independent,1.4285224592181998,11
independent,4.055709273726852,11
independent,1.9068264431423612,11
independent,4.123022896902902,11
independent,1.117702847435361,11
independent,0.5861392550998263,11
independent,1.762969970703125,11
independent,0.7671194365530303,11
independent,2.7982072427239215,11
birthday,1.821865694022473,18
birthday,3.556161903473268,18
birthday,1.0715517790421196,18
birthday,1.7563942218648976,18
birthday,1.5948461415816326,18
birthday,0.4745401049417163,18
birthday,1.5611907958984375,18
birthday,2.5873729850672467,18
birthday,2.7356022135416667,18
birthday,1.424532963679387,18
birthday,0.8071396439163773,18
birthday,1.6285328258167613,18
birthday,1.5887556076049805,18
birthday,1.6045082169349747,18
birthday,1.6844973356827446,18
birthday,1.540997728889371,18
birthday,0.4320781707763672,18
birthday,2.8780961990356446,18
objective,0.6133907318115235,7
objective,1.5732867097201413,7
objective,2.5293785417583625,7
objective,2.5916331898082388,7
objective,0.6423496246337891,7
objective,1.5274627685546875,7
objective,2.4866410440473414,7
goal,2.755347647318026,11
goal,1.9652486001291583,11
goal,1.7991360558403864,11
goal,3.1305545383029516,11
goal,1.9619461862664473,11
goal,2.8648181294285973,11
goal,3.695888153494221,11
goal,0.6572709925034467,11
goal,1.515221772370515,11
goal,0.6423496246337891,11
goal,2.935804284137228,11
yes,2.402064546625665,22
yes,0.6030352557146991,22
yes,0.6642595656374668,22
yes,0.7713175455729167,22
yes,1.4661664460834705,22
yes,0.8759071350097656,22
yes,0.5692786792717358,22
yes,3.804108359596946,22
yes,1.874941635131836,22
yes,1.0034080505371095,22
yes,3.3425586176853552,22
yes,1.83686050714231,22
yes,1.4173535041089327,22
yes,1.274793225665425,22
yes,1.5272178649902344,22
yes,1.9537870446029975,22
yes,1.5795210850091628,22
yes,1.0723086497822747,22
yes,1.4931973909076892,22
yes,0.17273854401152014,22
yes,1.93187779965608,22
yes,0.808074951171875,22
soup,2.6543345349900265,12
soup,3.180334683122306,12
soup,3.311332484654018,12
soup,1.0811046361923218,12
soup,1.7128698886969151,12
soup,1.3712376774968327,12
soup,1.809113433395607,12
soup,0.5248037802206503,12
soup,2.9742648216985885,12
soup,2.5827359880719865,12
soup,2.0271405901227677,12
soup,0.9363941010974702,12
stamp,0.46876469364872686,9
stamp,2.5832416767976722,9
stamp,2.239323377609253,9
stamp,2.2841212831694504,9
stamp,1.304503336991414,9
stamp,1.46566162109375,9
stamp,3.315066443549262,9
stamp,0.49686920948517627,9
stamp,0.4175650856711648,9
computer,1.5743232278262869,30
computer,0.7249534457337623,30
computer,2.089834774241728,30
computer,2.609771228227459,30
computer,1.738386705186632,30
computer,1.7760038633604307,30
computer,3.2968040672508447,30
computer,3.5220845540364585,30
computer,2.539601543162129,30
computer,2.2446326361762154,30
computer,2.703518841717694,30
computer,3.9879141671316964,30
computer,1.7487090717662463,30
computer,1.8271174179880243,30
computer,4.682607493681066,30
computer,0.6457629081530448,30
computer,1.624174056514617,30
computer,1.5152975383557772,30
computer,4.652152890064677,30
computer,2.8294046336206895,30
computer,3.168074758429276,30
computer,2.3828389784869026,30
computer,3.7303556962446733,30
computer,1.909382007740162,30
computer,1.6126166449652777,30
computer,3.4178653096043785,30
computer,2.138781857180905,30
computer,1.4670204749474158,30
computer,0.7873769689489294,30
computer,1.964282023111979,30
size,2.8007712850765305,8
size,0.29525353773584906,8
size,1.7166106660487288,8
size,3.555021806196733,8
size,1.78744848150956,8
size,1.7113603494935117,8
size,1.00079345703125,8
size,1.0016718684016048,8
wallet,1.714414405822754,8
wallet,0.907372418571921,8
wallet,2.7610231057191505,8
wallet,4.080974833170573,8
wallet,1.710237657701647,8
wallet,3.5425009805648053,8
wallet,2.401155626451647,8
wallet,1.4989089023919753,8
author,0.4251834802460252,7
author,1.700216629925896,7
author,2.3694393634796143,7
author,2.1636762265805847,7
author,0.9201387499199539,7
author,2.3704328035053455,7
author,1.599634698096742,7
perspective,1.7857663612666093,14
perspective,2.1964075724283854,14
perspective,1.0701818158549647,14
perspective,0.4415280616889566,14
perspective,2.7721181841038947,14
perspective,2.1532890565933718,14
perspective,0.7324404509171195,14
perspective,1.076422180792298,14
perspective,1.3640213012695312,14
perspective,2.5391008531725086,14
perspective,0.4954317878274357,14
perspective,0.9816580379710478,14
perspective,2.3760500821200283,14
perspective,3.2081687058074566,14
funny,1.1641372154498923,11
funny,0.16567357381184897,11
funny,3.417726370004507,11
funny,1.2511936187744142,11
funny,0.40155029296875,11
funny,1.7338446945440573,11
funny,1.641088612874349,11
funny,2.5561068725585936,11
funny,1.3014193083110608,11
funny,2.0481443405151367,11
funny,1.3351777729235197,11
bark,4.741252354213169,12
bark,3.792567225864955,12
bark,1.7816328938802084,12
bark,2.5115611796476403,12
bark,3.61776242013705,12
bark,1.300760217615076,12
bark,3.626082598152807,12
bark,2.159513823840083,12
bark,2.2111821030125474,12
bark,1.575109976309317,12
bark,3.645441164915589,12
bark,1.6032220345956307,12
go,2.3770679292224703,26
go,1.475689543395483,26
go,0.4482089771943934,26
go,3.7066017006928065,26
go,2.893576882102273,26
go,1.0575812203543526,26
go,0.6069836086697049,26
go,1.5515470151548032,26
go,1.4639696393694197,26
go,1.2365731632008272,26
go,2.4260231821160567,26
go,1.2365731632008272,26
go,1.1638141500538792,26
go,1.2351648431075246,26
go,2.031676072340745,26
go,2.3589471670297475,26
go,2.1305218132174746,26
go,1.2440478985126202,26
go,1.7793450154049295,26
go,1.8964325810821963,26
go,2.4260231821160567,26
go,0.6267174168636924,26
go,1.8805595846737133,26
go,0.6267174168636924,26
go,0.7799173990885416,26
go,2.383929603978207,26
private,1.0903004964192708,10
private,2.6380654412346916,10
private,0.4732550161856192,10
private,1.579117494470933,10
private,1.9626267956149193,10
private,0.49871882685908564,10
private,0.11249326310067806,10
private,0.8938140869140625,10
private,0.5660436529862253,10
private,0.7262719472249349,10
center,1.6757225928368507,15
center,0.7614434424867021,15
center,2.782185441356594,15
center,0.8056771850585938,15
center,2.3672153867524246,15
center,0.4394023998363598,15
center,2.03059078398205,15
center,1.5956757156937211,15
center,4.3888584260017645,15
center,3.2793943106410013,15
center,3.25030517578125,15
center,1.5058093731219953,15
center,1.249279356839364,15
center,2.2649925427559094,15
center,2.5294570922851562,15
tournament,4.406922476632254,10
tournament,1.8910337636168575,10
tournament,3.2194973692602042,10
tournament,4.0918458450672235,10
tournament,3.0186349969161186,10
tournament,1.5240469796316964,10
tournament,0.6371110704210069,10
tournament,1.975756977879724,10
tournament,4.620750172932943,10
tournament,1.8915212294634651,10
drag,1.900238037109375,7
drag,1.5520318603515626,7
drag,2.0752474656745568,7
drag,0.4250046034990731,7
drag,3.9441471099853516,7
drag,1.6640899093062789,7
drag,1.3079503968704578,7
upset,1.1559861308396464,11
upset,1.3672202370383524,11
upset,1.1881292591924253,11
upset,0.7029135060864825,11
upset,1.5451949852100317,11
upset,1.969200897216797,11
upset,1.2829736780237269,11
upset,0.5274392990838914,11
upset,3.3458925519670757,11
upset,2.5033943869850854,11
upset,2.3708944881663605,11
crocodile,3.0594773202572227,7
crocodile,1.5948571099175348,7
crocodile,1.5708999633789062,7
crocodile,2.64687008327908,7
crocodile,1.7587867447092562,7
crocodile,2.7499334401097792,7
crocodile,2.5780797685895647,7
lettuce,0.530350821358817,13
lettuce,2.2678047628963696,13
lettuce,2.1838366190592446,13
lettuce,0.4247385660807292,13
lettuce,1.1892276052701272,13
lettuce,1.0485763549804688,13
lettuce,2.900745294032953,13
lettuce,1.4367919149278086,13
lettuce,2.8965594951923075,13
lettuce,1.8371519608931108,13
lettuce,1.5604180556077223,13
lettuce,2.043188912527902,13
lettuce,2.6667433758171235,13
wall,0.6431022644042969,9
wall,1.7060150733360877,9
wall,2.9869066874186196,9
wall,2.015220804417387,9
wall,1.1025963860589105,9
wall,3.929598808288574,9
wall,2.5476878963104665,9
wall,2.312308933423913,9
wall,1.485565185546875,9
austria,2.847214193905101,7
austria,2.323971141468395,7
austria,1.5103652541701857,7
austria,1.2086321394020152,7
austria,0.6407425491898148,7
austria,0.7938520643446181,7
austria,3.044768802703373,7
goat,1.5544635938561482,10
goat,0.9577326281317349,10
goat,2.9897561842395413,10
goat,1.5306434631347656,10
goat,1.359852409362793,10
goat,2.3759463174002513,10
goat,0.3829647064208984,10
goat,1.782763957977295,10
goat,1.3039135932922363,10
goat,1.8883393302796379,10
player,0.824730817009421,7
player,1.7150611877441406,7
player,1.5058755727914663,7
player,0.3661623162738347,7
player,2.5815086364746094,7
player,1.2358957926432292,7
player,1.6468142459267063,7
preacher,0.6852607057805646,8
preacher,3.290762292333396,8
preacher,1.4772044337073038,8
preacher,1.8769259982638888,8
